ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
77.239.190.207,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.239.252.19,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.239.97.46,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.240.41.1,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.240.44.232,ipv4,False,AbuseIPDB|BinaryDefense|CINS Army|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.242.108.32,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.242.111.214,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.242.142.214,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.242.17.71,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.242.55.163,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.115.7,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.119.51,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.181.10,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.181.238,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.184.179,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.184.249,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.25.168,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.243.27.172,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.244.180.59,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.244.221.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.244.64.60,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.245.107.147,ipv4,False,Emerging Threats|RTBH (Turkiye)|Stamparm IPsum,3,compromised,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.245.209.49,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.246.101.135,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.246.158.48,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.246.96.7,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.126.200,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.126.239,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.243.184,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.88.162,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.88.88,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.88.98,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.91.38,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.247.92.64,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.248.99.236,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.136.106,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.148.16,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.151.63,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.194.125,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.33.147,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.25.41.205,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.252.26.9,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.252.99.73,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.27.141.120,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.27.142.241,ipv4,False,CINS Army|RTBH (Turkiye),2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.28.170.101,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.28.244.215,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.28.45.56,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.28.94.153,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.29.86.14,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.31.192.89,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.31.231.13,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.32.148.254,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.32.148.62,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.32.148.9,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.32.149.22,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.32.82.30,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.34.170.132,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.36.112.0/21,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.37.37.81,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.38.104.186,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.38.223.76,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.38.225.4,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.38.254.255,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.39.177.62,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.39.8.205,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.18.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.2.171,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.2.216,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.23.57,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.3.58,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.51.90,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.61.130,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.61.218,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.61.251,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.61.94,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.62.111,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.62.175,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.62.212,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.40.82.175,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.41.155.147,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.41.156.64,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.41.170.50,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.34.222,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.4.4,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.49.249,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.67.120,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.69.120,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.74.152,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.75.119,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.76.203,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.80.164,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.81.227,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.90.175,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.91.84,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.42.93.120,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.43.158.58,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.44.241.119,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.46.136.200,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.46.154.101,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.47.242.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.47.30.203,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.48.28.193,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.48.28.204,ipv4,False,SGB (Turkiye)|Tor Exit Nodes,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.48.28.236,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.48.28.237,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.48.30.236,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.49.22.1,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.51.166.213,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.102.234,ipv4,False,AbuseIPDB|RTBH (Turkiye)|Stamparm IPsum,3,crowd-sourced,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.13.126,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.196.166,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.196.206,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.200.122,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.209.193,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.211.22,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.211.29,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.211.31,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.211.32,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.211.35,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.212.187,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.23.7,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.40.158,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.70.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.72.110,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.52.72.94,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.106.9,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.231.107,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.25.153,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.43.175,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.61.199,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.53.79.11,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.54.235.16,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.54.41.203,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.55.213.16,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.56.219.28,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.60.231.50,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.61.147.141,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.63.6.233,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.65.142.12,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.65.142.5,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.65.142.50,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.65.142.65,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.66.185.168,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.66.192.139,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.67.80.31,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.68.117.7,ipv4,False,Blocklist.de (all)|RTBH (Turkiye)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.68.118.194,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.69.116.20,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.69.149.24,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.69.220.170,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.69.233.11,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.71.215.67,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.71.240.174,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.72.139.210,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.72.5.225,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.72.85.62,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.72.86.150,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.129.64,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.133.12,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.133.124,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.133.72,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.133.85,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.133.99,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.134.24,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.134.65,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.134.68,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.134.75,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.14.87,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
77.73.40.25,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
